-0.12917425	-0.016382258	-0.07952873	-0.07990478	0.03703656	0.12571938	-0.11314357	-0.019636981	0.041573465	-0.39228833	0.0153358895	0.0022792737	-0.10003431	-0.0035013864	-0.06715683	0.080056444
-0.1062236	0.26529536	0.024413195	-0.15487836	0.57180035	0.22447419	-0.09786356	-0.017085064	0.19074333	-0.5098792	-0.060524423	0.17855576	0.02881795	0.2296774	-0.22750604	0.33383578
0.045089357	0.31705853	0.14777045	-0.24559033	0.06663509	0.22555993	-0.20233096	0.15212053	0.098840564	-0.18453756	-0.13855591	-0.13087328	0.1650651	-0.0048345895	-0.268678	-0.072788924
-0.18724851	-0.056799997	-0.1538878	0.08248055	0.0030834037	0.027039183	-0.08467845	-0.1092707	0.091473505	-0.06599885	0.10964953	0.066881396	-0.10092094	-0.025129369	0.0022298978	0.06300604
-0.14282218	0.1810083	-0.04179651	-0.15011175	-0.20314622	0.3580757	-0.018499598	0.08460202	0.32513732	0.4251232	0.09568773	0.11775995	-0.017305862	0.061921198	-0.25112265	0.024376573
0.3297673	0.18641219	0.42039448	-0.2960323	-0.30398473	-0.13308409	-0.42147604	0.22892757	-0.42101562	-0.50637233	-0.50850725	-0.466007	0.35672274	-0.40920976	0.0049273893	-0.35401505
0.10522929	0.17089565	0.04960827	-0.20611306	0.08196619	0.19034243	0.044137932	0.1552169	0.18215534	-0.32668236	-0.042803384	0.100167684	0.029495092	0.1512607	-0.24272369	0.14822723
0.001337833	-0.37961277	-0.19095165	0.0805333	-0.6704435	-0.13486886	0.09999009	0.03401304	-0.20796491	0.044849597	0.047880825	-0.18324251	-0.16185212	-0.28554887	0.16756022	-0.26820326
-0.009153737	-0.20909537	-0.06342339	0.07835908	-0.18425655	-0.16779765	-0.09356929	-0.055024434	-0.19793305	-0.33932847	-0.018078273	-0.17237036	-0.109674916	-0.08169581	0.18806084	-0.039355595
0.13943522	-0.39332542	-0.06255334	0.13343948	0.38231486	-0.35667393	-0.09639266	-0.2534438	-0.30627766	-0.7999028	-0.10230774	-0.08747902	-0.17826067	0.017727265	0.3316936	0.20036763
0.13912338	-0.051911313	0.060965993	-0.06631686	0.1982408	-0.05517243	-0.07281276	-0.01094345	-0.045190986	-0.5733601	-0.1442625	-0.03798477	0.025601089	0.07158393	-0.044483256	0.14222963
0.0669993	-0.064220704	-0.069814004	-0.14294375	-0.14756425	0.105524205	0.06697136	0.12169403	0.11282608	-0.22064564	0.02648326	0.032641202	-0.012484676	0.08343654	-0.1512005	-0.017095076
-0.41650954	-0.3690335	-0.48012295	0.27608037	-0.5922418	-0.0032992857	0.26938304	-0.23672025	-0.021289371	0.63564134	0.45169967	0.09150388	-0.3999084	-0.2731295	0.19984992	-0.13605691
-0.2526998	-0.001559028	-0.24286668	0.11811076	0.43785298	0.019717189	0.0030070753	-0.20192313	0.06377938	-0.32788032	0.15135168	0.17469463	-0.27761102	0.12806812	-0.05495019	0.21528746
-0.4155572	0.44245464	-0.23231727	0.084467344	0.37702087	0.4502045	0.14272705	-0.1865736	0.42195067	0.45945784	0.28073663	0.339996	-0.22133785	0.2716899	-0.36828148	0.252142
-0.20580028	0.083047904	-0.19453833	0.036376327	0.09195659	0.2655599	0.13761596	-0.09500492	0.24065253	0.06691748	0.18691333	0.19801508	-0.22967581	0.15979314	-0.17683008	0.090064466
0.14391394	0.30346265	0.41800112	-0.13629957	-0.13087235	-0.13188672	-0.60284245	0.1519899	-0.53095603	-0.16316879	-0.48769194	-0.51257354	0.29929793	-0.6122128	0.070568234	-0.46239036
-0.43011922	-0.18091393	-0.37622854	0.36203024	0.4529639	-0.08897694	-0.012318354	-0.43896264	0.015283625	-0.08275931	0.25512478	0.19966015	-0.3225287	-0.066342674	0.21589784	0.2598571
-0.064111486	0.29024675	0.085240915	-0.09616621	0.18729985	0.2220255	-0.12056192	0.0018942025	0.094751626	0.035661373	-0.07386478	0.002012652	0.076251924	0.055390213	-0.2066314	0.032309934
0.007583529	0.00056292524	-0.012717958	-0.12753081	-0.119000584	0.09081428	-0.044692103	0.105482854	0.023654355	-0.07484528	-0.04426434	-0.019076709	0.037813127	-0.048785653	-0.12549101	-0.022731354
-0.23165385	0.08128415	-0.090787135	0.1283341	0.23160164	0.051093735	-0.17667116	-0.18051107	0.05357268	0.09987512	-0.0068815937	-0.01805365	-0.09372248	-0.062339786	-0.023295427	0.050689537
0.51690507	0.11029524	0.26935014	-0.38724956	-0.56151015	0.17649305	-0.13450375	0.38488898	-0.067789085	-0.2812091	-0.38413003	-0.27868035	0.3338551	-0.054039232	-0.23285025	-0.22838487
0.06932008	0.040733766	0.06777977	-0.03766142	0.1802783	-0.060894873	-0.054399453	0.010418508	-0.099662	-0.56923676	-0.17998078	-0.037848722	0.0065312493	0.082019486	0.016888736	0.09049937
0.22647727	-0.011009338	-0.12851748	-0.2085937	-0.11634762	0.09153396	0.045701925	0.14730708	0.04659992	-0.5007581	0.05801597	-0.00047713006	0.030409733	0.08630684	-0.1226382	0.07827583
0.169946	0.11805504	0.010456722	-0.21043238	-0.18135594	0.29129046	0.10994359	0.18206494	0.3071175	-0.04153549	0.061115757	0.105527945	0.061831232	0.2379228	-0.31848773	0.15475953
-0.22311544	0.17004791	-0.14280616	0.014961924	0.24393071	0.22149843	0.017633824	-0.08165984	0.17701632	0.33722523	0.12962009	0.12141716	-0.068691574	0.0733393	-0.22382225	0.07577497
-0.031480838	-0.122717656	0.07299709	-0.023023466	-0.39120206	-0.1606482	-0.23674996	0.019379027	-0.23376353	-0.018949986	-0.17777678	-0.36791357	0.018180754	-0.44615296	0.07816461	-0.3811594
-0.22006997	0.10341336	-0.07134338	-0.11761202	-0.28562576	0.17282914	-0.06906567	0.09799788	0.13517201	0.3027657	-0.0062754727	0.013774166	0.022740087	0.011694696	-0.15988894	-0.1283459
0.68798363	0.049273007	-0.15941463	-0.60805315	-0.29083273	0.42029062	0.5573	0.5840596	0.5392556	-0.7624539	0.33893898	0.5674915	0.3047167	0.6472875	-0.4849722	0.57370716
-0.008365571	0.31191453	-0.08092973	-0.13445526	0.21706305	0.35007867	0.031497646	0.09533469	0.28755954	0.09526795	0.11070658	0.18539011	-0.029999634	0.23246434	-0.32928607	0.21306126
-0.0062436005	-0.22845985	-0.06152676	0.032452352	-0.2261299	-0.120495394	-0.004549013	-0.035305195	-0.16944687	-0.13482623	0.024854211	-0.15549125	-0.05740202	-0.13524975	0.11307808	-0.11145497
0.65380627	-0.13257295	-0.3287831	-0.42332608	-0.41292167	0.28074178	0.5277982	0.49472007	0.24362113	-0.8080102	0.4141731	0.34109792	-0.0424889	0.4526421	-0.2764369	0.42789024
-0.58093977	-0.44014686	-0.59771353	0.58800524	-0.107798845	-0.20406882	0.268131	-0.5845809	-0.00022689048	0.2566578	0.5594529	0.112022184	-0.63474673	-0.13721935	0.2852067	0.0368491
0.16747929	-0.13342169	0.032537278	-0.088406816	-0.44272506	-0.053890795	-0.10119881	0.12534627	-0.12818234	-0.20729913	-0.13057995	-0.1907437	0.039543163	-0.15738252	0.027924469	-0.16910613
0.031190693	-0.13746047	-0.23268859	-0.05018764	-0.19984926	0.04823765	0.2341248	0.05783004	0.13233975	-0.025051568	0.2086679	0.10982302	-0.107912846	0.07810523	-0.03302321	0.122653626
0.18296325	-0.021603394	0.15488145	0.009139143	0.10869544	-0.2095134	-0.2554644	0.05054741	-0.19176085	-0.5277284	-0.28748032	-0.23916501	0.12199291	-0.17029175	0.06378064	-0.049617536
0.44403112	0.5411975	0.56082463	-0.43099436	-0.5644952	0.4783015	-0.57782406	0.5228462	-0.25194257	0.65078014	-0.5377364	-0.600456	0.4809404	-0.6734267	-0.52247894	-0.5594896
-0.22515357	-0.05543013	-0.12245382	0.13542654	0.096645966	0.005048223	-0.047987025	-0.10302371	0.022076184	0.019005567	0.05358724	-0.008870853	-0.11581295	-0.094818726	0.06736201	0.018376917
0.22198871	0.024246361	-0.10629016	-0.24038438	-0.2538536	0.26980796	0.25299692	0.22881013	0.27961314	-0.0018651432	0.12995179	0.15483284	0.039405376	0.21882172	-0.28723916	0.13605666
-0.5280137	0.11961148	-0.26773864	0.35835853	0.35197312	0.16121376	0.018459827	-0.42329103	0.22102425	0.32391158	0.31420988	0.2447022	-0.29859203	0.06823747	-0.07194027	0.17735007
-0.3415052	-0.037719555	-0.27391154	0.16792116	0.002428278	0.09841026	-0.028743254	-0.20921518	0.03698475	0.21336907	0.19602211	0.046608247	-0.2218921	-0.0148181915	0.051962186	0.05831773
0.10674364	0.122279525	0.02176248	-0.17247753	0.036338072	0.2277653	0.03554337	0.15319796	0.2087305	-0.13733569	0.03562097	0.0395334	0.071300805	0.12465138	-0.27926543	0.117446
-0.46954325	0.23636752	-0.3183863	0.16994762	0.44305068	0.29782307	0.061906062	-0.23745573	0.26354346	0.33196327	0.2788418	0.30785596	-0.30002043	0.1327646	-0.22286089	0.28682694
-0.2897013	0.067803964	-0.21043809	0.23796396	0.40617448	-0.015700936	-0.08581536	-0.30555993	-0.017907333	-0.14235239	0.13201511	0.059937023	-0.19398361	-0.0541477	0.00020000146	0.18320252
