-0.03813593	0.061349414	0.026008908	0.0028138433	-0.006859566	-0.026611164	0.03879082	-0.008502643	-0.045202933	0.019762943	-0.03531364	-0.024804488	-0.029108355	0.022750247	0.037826385	-0.028962145
-0.010456743	0.0541982	0.053784367	-0.024561001	0.011217463	-0.02829262	0.009719255	0.029638741	-0.057154726	0.05189514	-0.05160359	-0.11664638	-0.060667768	-0.039851334	0.0034824216	-0.09242506
-0.075945705	-0.033809938	0.09907959	-0.070724785	-0.051494643	-0.07307222	0.04640334	0.05741798	-0.117419876	0.073359914	-0.06168202	-0.059557788	-0.047443606	-0.051843967	-0.027254406	-0.11736267
0.20187804	0.13355695	-0.20269765	0.17195779	-0.19670188	0.21172242	-0.23881035	-0.12777317	0.25070798	-0.20998287	0.22916141	0.151463	0.11199351	0.15699354	0.263616	0.14597997
-0.0093035055	0.06809673	0.04012895	0.09347477	-0.07482658	0.026191708	-0.053742234	0.008586136	0.0406938	0.0017960048	0.036949687	0.013854735	-0.03208832	0.042602476	0.06538524	-0.02011569
0.030133657	0.03966368	-0.03483999	0.0005194829	-0.07994692	0.01729495	0.00033877	-0.031379785	0.003727134	0.016643781	0.012450625	-0.078255415	-0.050718397	-0.020328509	0.025378292	-0.0033676145
0.23490047	0.2807354	-0.19867751	0.257463	-0.21774767	0.2428543	-0.30607948	-0.07510596	0.22671989	-0.15108489	0.26328972	0.112999335	0.10463383	0.16090034	0.26953766	0.16975324
0.007472348	-0.024210993	-0.0027925784	0.012515766	-0.0075862953	0.027009955	-0.040228296	-0.04607619	0.026886286	0.05892908	-0.019236589	0.021261048	0.022671696	-0.018299391	0.06498308	-0.0112498235
0.16700411	0.1492227	-0.14664523	0.16118063	-0.19338042	0.2075225	-0.2408845	-0.068481684	0.16613153	-0.19317123	0.20754646	0.16523625	0.03512723	0.19500126	0.21363543	0.08787634
0.0044788746	0.00773167	0.018457139	0.0527265	-0.097305134	0.07784674	-0.031915426	-0.015723947	-0.0038895023	0.002417319	0.022233568	-0.025879439	-0.026250433	-0.0020372362	-0.012336421	-0.0033378582
0.2380657	0.13890122	-0.17566365	0.18481076	-0.19770071	0.19485193	-0.2516173	-0.118506	0.21006367	-0.19454516	0.24039853	0.19799572	0.13150394	0.16690442	0.2653481	0.16384695
-0.045810435	-0.015585999	0.086023	-0.05180006	0.0068555023	0.0121452315	0.076756805	0.06862138	-0.0145005835	0.05432309	-0.014071023	-0.08221187	-0.032128192	-0.0028993913	0.01084042	-0.049070686
0.10337906	0.033907592	-0.09208772	0.15374885	-0.09578096	0.15695898	-0.17341167	-0.05897103	0.173275	-0.07678864	0.16442636	0.021959849	0.09686214	0.10262026	0.10342185	0.06813271
-0.14162125	-0.11516933	0.1529712	-0.14687684	0.12782829	-0.1717532	0.19361894	0.068996325	-0.14374804	0.18332604	-0.13702531	-0.16156055	-0.06338449	-0.18972324	-0.12062638	-0.14677796
-0.043935347	0.111249246	0.02018698	-0.007531019	-0.014264959	-0.0068204016	-0.017972313	0.001760253	-0.05300031	0.036860168	-0.01005312	-0.07459378	-0.0126404185	-0.029047707	0.018851055	-0.0482612
-0.016019266	0.09386366	-0.05231559	0.025013035	-0.070773244	0.050349705	-0.04348039	-0.019069351	0.049925067	-0.05973137	-0.0016660364	-0.04851059	0.0026148485	0.0031178927	0.07339696	0.018938964
-0.023430567	-0.01152619	0.06939703	-0.039444525	0.02674753	-0.036325358	0.028361175	0.08341518	-0.019935155	0.08091918	-0.09004746	-0.0498712	-0.082772024	-0.049456116	-0.0037056599	-0.12688273
0.047659386	-0.035054047	0.03321554	0.01415418	0.0011292516	0.0527985	-0.073303185	0.059773814	0.06447099	-0.014463845	0.008485127	-0.03479719	-0.007145329	0.046308927	0.040455565	0.0015556444
0.15746482	0.14559606	-0.07199224	0.16163684	-0.16461685	0.123407744	-0.15054852	-0.090212524	0.08373887	-0.056089688	0.15036578	0.10364292	0.10944148	0.096100986	0.1378163	0.028977092
-0.0058605624	0.04810166	0.06599203	0.009623328	0.04273067	0.005909273	0.047123928	-0.033097472	-0.05950297	-0.014731535	-0.04806499	0.012001157	0.004086373	0.024637043	-0.018259633	-0.029761648
0.08147242	0.14634308	-0.019304771	0.080940515	-0.07154251	0.097886525	-0.026186787	-0.06388374	0.09104194	-0.000740324	0.037240498	-0.0043224357	0.062031932	0.10032083	0.08801094	0.07710331
0.003022471	-0.024859868	0.049303673	-0.015701087	0.061403934	-0.00017770672	0.043988258	0.022841422	0.008304951	0.08119101	-0.018159265	-0.041089237	0.035473995	-0.0041832826	0.011902221	-0.033557482
-0.0071536764	-0.008729668	-0.020525524	0.045804705	-0.07028713	-0.044009693	0.035858836	0.00879281	-0.057901822	0.053403568	0.018026236	-0.03246752	0.00948833	-0.014431183	0.059189748	-0.0005912209
0.20045453	0.20808797	-0.1522011	0.15168682	-0.2004961	0.17530333	-0.20170724	-0.19937809	0.24006909	-0.17783183	0.21142188	0.17843859	0.169754	0.17970593	0.25437093	0.1089637
-0.014802661	0.051837098	-0.008203155	0.0069767204	0.015676277	-0.036342945	0.047951188	0.00481535	-0.045353554	0.04622035	-0.0075690243	-0.06519053	0.020388031	0.0100552	0.037367214	-0.019843994
-0.03106591	-0.09210992	-0.0042412174	-0.081735805	0.05271075	-0.015912931	0.032245506	0.0753934	-0.033371795	0.008059569	-0.09166874	0.023920266	-0.043625187	-0.052207895	-0.09115998	-0.030630808
